"coursier-cache-java-6_2.10","22","1.59698956849752E-5"
"coursier-cache-java-6_2.11","26","1.887351209006738E-5"
"coursier-cache_2.10","51892","0.037668626755476"
"coursier-cache_2.11","193987","0.14081600308418274"
"coursier-cli-java-6_2.11","30","2.1777130314148962E-5"
"coursier-cli_2.11","346270","0.25135889649391174"
"coursier-java-6_2.10","23","1.6695799786248244E-5"
"coursier-java-6_2.11","20","1.4518086572934408E-5"
"coursier-java-6_sjs0.6_2.10","15","1.0888565157074481E-5"
"coursier-java-6_sjs0.6_2.11","14","1.0162661055801436E-5"
"coursier_2.10","51949","0.037710003554821014"
"coursier_2.11","194118","0.14091110229492188"
"coursier_sjs0.6_2.10","397","2.8818403370678425E-4"
"coursier_sjs0.6_2.11","396","2.874581259675324E-4"
"simple-web-server_2.10","9","6.533139185194159E-6"
"simple-web-server_2.11","15","1.0888565157074481E-5"
"coursier-okhttp_2.10","373","2.707623061724007E-4"
"coursier-okhttp_2.11","171431","0.12444250285625458"
"http-server-java7_2.10","36","2.6132556740776636E-5"
"http-server-java7_2.11","167","1.2122602493036538E-4"
"http-server_2.10","24","1.742170388752129E-5"
"http-server_2.11","23","1.6695799786248244E-5"
"coursier-cache_2.12.0-RC2","3","2.177712985940161E-6"
"coursier-okhttp_2.12.0-RC2","4","2.9036173145868815E-6"
"coursier_2.12.0-RC2","6","4.355425971880322E-6"
"coursier_sjs0.6_2.12.0-RC2","3","2.177712985940161E-6"
"coursier-cache_2.12","63862","0.04635770246386528"
"coursier-okhttp_2.12","319","2.3156347742769867E-4"
"coursier_2.12","63871","0.04636423662304878"
"coursier_sjs0.6_2.12","314","2.2793395328335464E-4"
"sbt-launcher_2.10","99","7.18645314918831E-5"
"sbt-launcher_2.11","236","1.7131342610809952E-4"
"sbt-launcher_2.12","74","5.371692168409936E-5"
"coursier-extra_2.10","12490","0.009066545404493809"
"coursier-extra_2.11","171196","0.12427191436290741"
"coursier-extra_2.12","48101","0.034916725009679794"
"echo_2.10","17","1.2340373359620571E-5"
"echo_2.11","19","1.3792182471661363E-5"
"echo_2.12","17","1.2340373359620571E-5"
"http-server_2.12","203","1.47358572576195E-4"
"echo","1089","7.905098027549684E-4"
"coursier-cli_2.12","214","1.5534352860413492E-4"
"echo_native0.3_2.11","17","1.2340373359620571E-5"
"coursier-fetch-js_sjs0.6_2.10","54","3.919883238268085E-5"
"coursier-fetch-js_sjs0.6_2.11","58","4.2102452425751835E-5"
"coursier-fetch-js_sjs0.6_2.12","57","4.137654832447879E-5"
"coursier-scalaz-interop_2.10","380","2.758436603471637E-4"
"coursier-scalaz-interop_2.11","55","3.992473648395389E-5"
"coursier-scalaz-interop_2.12","3454","0.0025072735734283924"
"coursier-scalaz-interop_sjs0.6_2.10","44","3.19397913699504E-5"
"coursier-scalaz-interop_sjs0.6_2.11","46","3.339159957249649E-5"
"coursier-scalaz-interop_sjs0.6_2.12","46","3.339159957249649E-5"
"props","7","5.081330527900718E-6"
