"coursier-cache-java-6_2.10","63","1.565680286148563E-4"
"coursier-cache-java-6_2.11","56","1.3917157775722444E-4"
"coursier-cache_2.10","49900","0.1240118220448494"
"coursier-cache_2.11","31246","0.07765277475118637"
"coursier-cli-java-6_2.11","42","1.0437868331791833E-4"
"coursier-cli_2.11","33923","0.08430567383766174"
"coursier-java-6_2.10","86","2.1372779156081378E-4"
"coursier-java-6_2.11","74","1.8390530021861196E-4"
"coursier-java-6_sjs0.6_2.10","45","1.1183430615346879E-4"
"coursier-java-6_sjs0.6_2.11","48","1.1928992898901924E-4"
"coursier_2.10","50047","0.12437714636325836"
"coursier_2.11","31612","0.07856235653162003"
"coursier_sjs0.6_2.10","822","0.00204284000210464"
"coursier_sjs0.6_2.11","1191","0.0029598812106996775"
"simple-web-server_2.10","21","5.2189341658959165E-5"
"simple-web-server_2.11","23","5.715975566999987E-5"
"coursier-okhttp_2.10","588","0.0014613015810027719"
"coursier-okhttp_2.11","15913","0.03954709693789482"
"http-server-java7_2.10","106","2.634319243952632E-4"
"http-server-java7_2.11","585","0.0014538459945470095"
"http-server_2.10","122","3.031952364835888E-4"
"http-server_2.11","129","3.2059167278930545E-4"
"coursier-cache_2.12.0-RC2","11","2.733727524173446E-5"
"coursier-okhttp_2.12.0-RC2","14","3.479289443930611E-5"
"coursier_2.12.0-RC2","14","3.479289443930611E-5"
"coursier_sjs0.6_2.12.0-RC2","18","4.4733722461387515E-5"
"coursier-cache_2.12","54945","0.1365496814250946"
"coursier-okhttp_2.12","1163","0.0028902955818921328"
"coursier_2.12","54964","0.1365969032049179"
"coursier_sjs0.6_2.12","884","0.0021969228982925415"
"sbt-launcher_2.10","125","3.1065085204318166E-4"
"sbt-launcher_2.11","900","0.0022366861812770367"
"sbt-launcher_2.12","271","6.734910421073437E-4"
"coursier-extra_2.10","12936","0.032148636877536774"
"coursier-extra_2.11","15865","0.039427805691957474"
"coursier-extra_2.12","37918","0.09423407167196274"
"echo_2.10","41","1.0189347813138738E-4"
"echo_2.11","38","9.443785529583693E-5"
"echo_2.12","38","9.443785529583693E-5"
"http-server_2.12","872","0.0021671003196388483"
"echo","1013","0.002517514396458864"
"coursier-cli_2.12","410","0.0010189347667619586"
"echo_native0.3_2.11","39","9.692306775832549E-5"
"coursier-fetch-js_sjs0.6_2.10","58","1.4414198813028634E-4"
"coursier-fetch-js_sjs0.6_2.11","63","1.565680286148563E-4"
"coursier-fetch-js_sjs0.6_2.12","73","1.81420095032081E-4"
"coursier-scalaz-interop_2.10","336","8.350294665433466E-4"
"coursier-scalaz-interop_2.11","81","2.0130175107624382E-4"
"coursier-scalaz-interop_2.12","2492","0.006193135399371386"
"coursier-scalaz-interop_sjs0.6_2.10","38","9.443785529583693E-5"
"coursier-scalaz-interop_sjs0.6_2.11","38","9.443785529583693E-5"
"coursier-scalaz-interop_sjs0.6_2.12","37","9.195265010930598E-5"
"props","44","1.0934910096693784E-4"
