"coursier-cache-java-6_2.10","46","0.001816530479118228"
"coursier-cache-java-6_2.11","16","6.318366504274309E-4"
"coursier-cache_2.10","11217","0.44295698404312134"
"coursier-cache_2.11","814","0.0321446917951107"
"coursier-cli-java-6_2.11","21","8.292856509797275E-4"
"coursier-cli_2.11","157","0.006199897266924381"
"coursier-java-6_2.10","47","0.0018560201860964298"
"coursier-java-6_2.11","13","5.133672966621816E-4"
"coursier-java-6_sjs0.6_2.10","12","4.738775023724884E-4"
"coursier-java-6_sjs0.6_2.11","10","3.948979137931019E-4"
"coursier_2.10","11221","0.4431149661540985"
"coursier_2.11","814","0.0321446917951107"
"coursier_sjs0.6_2.10","49","0.0019349998328834772"
"coursier_sjs0.6_2.11","53","0.0020929588936269283"
"simple-web-server_2.10","13","5.133672966621816E-4"
"simple-web-server_2.11","11","4.3438770808279514E-4"
"coursier-okhttp_2.10","54","0.002132448833435774"
"coursier-okhttp_2.11","46","0.001816530479118228"
"http-server-java7_2.10","19","7.50306062400341E-4"
"http-server-java7_2.11","54","0.002132448833435774"
"http-server_2.10","9","3.5540811950340867E-4"
"http-server_2.11","8","3.1591832521371543E-4"
"coursier-cache_2.12.0-RC2","11","4.3438770808279514E-4"
"coursier-okhttp_2.12.0-RC2","10","3.948979137931019E-4"
"coursier_2.12.0-RC2","12","4.738775023724884E-4"
"coursier_sjs0.6_2.12.0-RC2","9","3.5540811950340867E-4"
"coursier-cache_2.12","184","0.007266121916472912"
"coursier-okhttp_2.12","45","0.0017770406557247043"
"coursier_2.12","199","0.00785846821963787"
"coursier_sjs0.6_2.12","43","0.0016980610089376569"
"sbt-launcher_2.10","34","0.0013426529476419091"
"sbt-launcher_2.11","35","0.0013821427710354328"
"sbt-launcher_2.12","37","0.0014611223014071584"
