"coursier-cache-java-6_2.10","19","7.3570467975514475E-6"
"coursier-cache-java-6_2.11","23","8.90589853952406E-6"
"coursier-cache_2.10","5868","0.002272165846079588"
"coursier-cache_2.11","35428","0.013718181289732456"
"coursier-cli-java-6_2.11","30","1.1616389201662969E-5"
"coursier-cli_2.11","1028","3.980549518018961E-4"
"coursier-java-6_2.10","21","8.131472895911429E-6"
"coursier-java-6_2.11","19","7.3570467975514475E-6"
"coursier-java-6_sjs0.6_2.10","18","6.969833975745132E-6"
"coursier-java-6_sjs0.6_2.11","20","7.744260074105114E-6"
"coursier_2.10","5868","0.002272165846079588"
"coursier_2.11","30157","0.011677182279527187"
"coursier_sjs0.6_2.10","293","1.1345340317348018E-4"
"coursier_sjs0.6_2.11","289","1.1190455552423373E-4"
"simple-web-server_2.10","12","4.6465556806651875E-6"
"simple-web-server_2.11","13","5.033768957218854E-6"
"coursier-okhttp_2.10","283","1.0958127677440643E-4"
"coursier-okhttp_2.11","477","1.8470059148967266E-4"
"http-server-java7_2.10","43","1.6650157704134472E-5"
"http-server-java7_2.11","134","5.18865417689085E-5"
"http-server_2.10","21","8.131472895911429E-6"
"http-server_2.11","18","6.969833975745132E-6"
"coursier-cache_2.12.0-RC2","9","3.484916987872566E-6"
"coursier-okhttp_2.12.0-RC2","6","2.3232778403325938E-6"
"coursier_2.12.0-RC2","11","4.259342858858872E-6"
"coursier_sjs0.6_2.12.0-RC2","8","3.0977039386925753E-6"
"coursier-cache_2.12","149624","0.05793635547161102"
"coursier-okhttp_2.12","4295","0.0016630798345431685"
"coursier_2.12","149070","0.05772183835506439"
"coursier_sjs0.6_2.12","994","3.848897176794708E-4"
"sbt-launcher_2.10","70","2.7104908440378495E-5"
"sbt-launcher_2.11","195","7.550653390353546E-5"
"sbt-launcher_2.12","3481","0.00134788837749511"
"coursier-extra_2.10","3241","0.0012549572857096791"
"coursier-extra_2.11","206","7.976587221492082E-5"
"coursier-extra_2.12","49275","0.019079919904470444"
"echo_2.10","14","5.420981779025169E-6"
"echo_2.11","13","5.033768957218854E-6"
"echo_2.12","14","5.420981779025169E-6"
"http-server_2.12","235","9.099505405174568E-5"
"echo","208","8.054030331550166E-5"
"coursier-cli_2.12","24714","0.009569581598043442"
"echo_native0.3_2.11","15","5.808194600831484E-6"
"coursier-fetch-js_sjs0.6_2.10","39","1.510130641690921E-5"
"coursier-fetch-js_sjs0.6_2.11","62","2.4007205865927972E-5"
"coursier-fetch-js_sjs0.6_2.12","866","3.3532644738443196E-4"
"coursier-scalaz-interop_2.10","148","5.730752309318632E-5"
"coursier-scalaz-interop_2.11","558","2.1606484369840473E-4"
"coursier-scalaz-interop_2.12","8495","0.003289374290034175"
"coursier-scalaz-interop_sjs0.6_2.10","24","9.293111361330375E-6"
"coursier-scalaz-interop_sjs0.6_2.11","32","1.2390815754770301E-5"
"coursier-scalaz-interop_sjs0.6_2.12","660","2.555605606175959E-4"
"props","21","8.131472895911429E-6"
"coursier-core_2.11","24677","0.009555255062878132"
"coursier-cats-interop_2.12","3627","0.0014044215204194188"
"coursier-cats-interop_sjs0.6_2.11","199","7.705538155278191E-5"
"coursier-cats-interop_2.11","526","2.0367403340060264E-4"
"coursier-core_sjs0.6_2.12","826","3.1983794178813696E-4"
"coursier-core_2.12","92516","0.03582339733839035"
"coursier-core_sjs0.6_2.11","17","6.582620699191466E-6"
"coursier-cats-interop_sjs0.6_2.12","653","2.5285009178332984E-4"
"lm-coursier_2.12","24887","0.009636569768190384"
"coursier-bootstrap_2.13.0-M5","49","1.8973436453961767E-5"
"coursier-cats-interop_2.13.0-M5","146","5.6533095630584285E-5"
"coursier-scalaz-interop_sjs0.6_2.13.0-M5","120","4.6465556806651875E-5"
"coursier-okhttp_2.13.0-M5","59","2.2845566491014324E-5"
"coursier-core_2.13.0-M5","83","3.21386796713341E-5"
"coursier-scalaz-interop_2.13.0-M5","124","4.8014411731855944E-5"
"web_sjs0.6_2.12","766","2.966051397379488E-4"
"coursier-core_sjs0.6_2.13.0-M5","148","5.730752309318632E-5"
"coursier-extra_2.13.0-M5","23","8.90589853952406E-6"
"coursier-bootstrap_2.12","8258","0.003197604790329933"
"coursier_sjs0.6_2.13.0-M5","143","5.537145625567064E-5"
"coursier-cats-interop_sjs0.6_2.13.0-M5","135","5.2273753681220114E-5"
"coursier-cache_2.13.0-M5","194","7.511932199122384E-5"
"coursier-fetch-js_sjs0.6_2.13.0-M5","139","5.3822604968445376E-5"
"coursier-bootstrap_2.11","198","7.66681696404703E-5"
"coursier_2.13.0-M5","105","4.0657363570062444E-5"
"coursier-sbt-launcher_2.12","128","4.9563263019081205E-5"
"rules-parser_2.13.0-M5","25","9.680325092631392E-6"
"rules-parser_2.11","22","8.518685717717744E-6"
"rules-parser_2.12","23","8.90589853952406E-6"
"rules-parser_sjs0.6_2.11","17","6.582620699191466E-6"
"interface_2.11","7","2.7104908895125845E-6"
"interpolators_2.12","151","5.846916246809997E-5"
"interface_2.12","10","3.872130037052557E-6"
"rules-parser_sjs0.6_2.12","16","6.195407877385151E-6"
"rules-parser_sjs0.6_2.13.0-M5","16","6.195407877385151E-6"
"interpolators_2.11","10","3.872130037052557E-6"
"interface","467915","0.18118277192115784"
"lm-coursier-shaded_2.12","1274605","0.4935436248779297"
"coursier-core_2.13.0-RC1","36","1.3939667951490264E-5"
"coursier-bootstrap_2.13.0-RC1","28","1.0841963558050338E-5"
"apps","2221","8.600000292062759E-4"
"coursier-publish_2.11","308","1.1926160368602723E-4"
