"coursier-cache-java-6_2.10","4","5.052163487562211E-6"
"coursier-cache-java-6_2.11","4","5.052163487562211E-6"
"coursier-cache_2.10","1222","0.0015434359665960073"
"coursier-cache_2.11","3575","0.004515371285378933"
"coursier-cli-java-6_2.11","6","7.578245458716992E-6"
"coursier-cli_2.11","39","4.9258593207923695E-5"
"coursier-java-6_2.10","4","5.052163487562211E-6"
"coursier-java-6_2.11","4","5.052163487562211E-6"
"coursier-java-6_sjs0.6_2.10","4","5.052163487562211E-6"
"coursier-java-6_sjs0.6_2.11","5","6.315204700513277E-6"
"coursier_2.10","1216","0.0015358576783910394"
"coursier_2.11","1647","0.0020802284125238657"
"coursier_sjs0.6_2.10","5","6.315204700513277E-6"
"coursier_sjs0.6_2.11","8","1.0104326975124422E-5"
"simple-web-server_2.10","4","5.052163487562211E-6"
"simple-web-server_2.11","3","3.789122729358496E-6"
"coursier-okhttp_2.10","6","7.578245458716992E-6"
"coursier-okhttp_2.11","6","7.578245458716992E-6"
"http-server-java7_2.10","6","7.578245458716992E-6"
"http-server-java7_2.11","6","7.578245458716992E-6"
"http-server_2.10","4","5.052163487562211E-6"
"http-server_2.11","5","6.315204700513277E-6"
"coursier-cache_2.12.0-RC2","4","5.052163487562211E-6"
"coursier-okhttp_2.12.0-RC2","3","3.789122729358496E-6"
"coursier_2.12.0-RC2","6","7.578245458716992E-6"
"coursier_sjs0.6_2.12.0-RC2","4","5.052163487562211E-6"
"coursier-cache_2.12","46294","0.05847121402621269"
"coursier-okhttp_2.12","2770","0.0034986233804374933"
"coursier_2.12","46215","0.05837143585085869"
"coursier_sjs0.6_2.12","9","1.1367367733328138E-5"
"sbt-launcher_2.10","5","6.315204700513277E-6"
"sbt-launcher_2.11","4","5.052163487562211E-6"
"sbt-launcher_2.12","2498","0.003155076177790761"
"coursier-extra_2.10","821","0.001036956557072699"
"coursier-extra_2.11","11","1.389345015923027E-5"
"coursier-extra_2.12","11893","0.01502134557813406"
"echo_2.10","4","5.052163487562211E-6"
"echo_2.11","4","5.052163487562211E-6"
"echo_2.12","4","5.052163487562211E-6"
"http-server_2.12","173","2.1850607299711555E-4"
"echo","439","5.544749437831342E-4"
"coursier-cli_2.12","17961","0.022685477510094643"
"echo_native0.3_2.11","4","5.052163487562211E-6"
"coursier-fetch-js_sjs0.6_2.10","5","6.315204700513277E-6"
"coursier-fetch-js_sjs0.6_2.11","3","3.789122729358496E-6"
"coursier-fetch-js_sjs0.6_2.12","9","1.1367367733328138E-5"
"coursier-scalaz-interop_2.10","56","7.073028973536566E-5"
"coursier-scalaz-interop_2.11","8","1.0104326975124422E-5"
"coursier-scalaz-interop_2.12","534","6.744638667441905E-4"
"coursier-scalaz-interop_sjs0.6_2.10","4","5.052163487562211E-6"
"coursier-scalaz-interop_sjs0.6_2.11","3","3.789122729358496E-6"
"coursier-scalaz-interop_sjs0.6_2.12","7","8.841286216920707E-6"
"props","63","7.957157504279166E-5"
"coursier-core_2.11","3426","0.004327178001403809"
"coursier-cats-interop_2.12","358","4.521686350926757E-4"
"coursier-cats-interop_sjs0.6_2.11","4","5.052163487562211E-6"
"coursier-cats-interop_2.11","10","1.2630409401026554E-5"
"coursier-core_sjs0.6_2.12","7","8.841286216920707E-6"
"coursier-core_2.12","34545","0.043631747364997864"
"coursier-core_sjs0.6_2.11","4","5.052163487562211E-6"
"coursier-cats-interop_sjs0.6_2.12","9","1.1367367733328138E-5"
"lm-coursier_2.12","3825","0.004831131547689438"
"coursier-bootstrap_2.13.0-M5","4","5.052163487562211E-6"
"coursier-cats-interop_2.13.0-M5","4","5.052163487562211E-6"
"coursier-scalaz-interop_sjs0.6_2.13.0-M5","3","3.789122729358496E-6"
