"coursier-cache-java-6_2.10","8","1.4289541286416352E-4"
"coursier-cache-java-6_2.11","9","1.6075735038612038E-4"
"coursier-cache_2.10","4697","0.08389747142791748"
"coursier-cache_2.11","1593","0.028454050421714783"
"coursier-cli-java-6_2.11","7","1.2503348989412189E-4"
"coursier-cli_2.11","204","0.003643833100795746"
"coursier-java-6_2.10","5","8.9309636678081E-5"
"coursier-java-6_2.11","6","1.0717156692408025E-4"
"coursier-java-6_sjs0.6_2.10","6","1.0717156692408025E-4"
"coursier-java-6_sjs0.6_2.11","4","7.144770643208176E-5"
"coursier_2.10","4707","0.08407609164714813"
"coursier_2.11","1604","0.02865053154528141"
"coursier_sjs0.6_2.10","30","5.358578055165708E-4"
"coursier_sjs0.6_2.11","38","6.787532474845648E-4"
"simple-web-server_2.10","7","1.2503348989412189E-4"
"simple-web-server_2.11","5","8.9309636678081E-5"
"coursier-okhttp_2.10","30","5.358578055165708E-4"
"coursier-okhttp_2.11","55","9.82405967079103E-4"
"http-server-java7_2.10","8","1.4289541286416352E-4"
"http-server-java7_2.11","8","1.4289541286416352E-4"
"http-server_2.10","6","1.0717156692408025E-4"
"http-server_2.11","4","7.144770643208176E-5"
"coursier-cache_2.12.0-RC2","4","7.144770643208176E-5"
"coursier-okhttp_2.12.0-RC2","5","8.9309636678081E-5"
"coursier_2.12.0-RC2","6","1.0717156692408025E-4"
"coursier_sjs0.6_2.12.0-RC2","5","8.9309636678081E-5"
"coursier-cache_2.12","12187","0.2176833152770996"
"coursier-okhttp_2.12","52","9.288202272728086E-4"
"coursier_2.12","12181","0.21757613122463226"
"coursier_sjs0.6_2.12","38","6.787532474845648E-4"
"sbt-launcher_2.10","8","1.4289541286416352E-4"
"sbt-launcher_2.11","35","6.251674494706094E-4"
"sbt-launcher_2.12","31","5.537197575904429E-4"
"coursier-extra_2.10","3945","0.07046530395746231"
"coursier-extra_2.11","52","9.288202272728086E-4"
"coursier-extra_2.12","10305","0.18406715989112854"
"echo_2.10","4","7.144770643208176E-5"
"echo_2.11","6","1.0717156692408025E-4"
"echo_2.12","5","8.9309636678081E-5"
"http-server_2.12","56","0.001000267919152975"
"echo","57","0.0010181298712268472"
"coursier-cli_2.12","110","0.001964811934158206"
"echo_native0.3_2.11","18","3.2151470077224076E-4"
"coursier-fetch-js_sjs0.6_2.10","17","3.036527778021991E-4"
"coursier-fetch-js_sjs0.6_2.11","25","4.4654819066636264E-4"
"coursier-fetch-js_sjs0.6_2.12","26","4.644101136364043E-4"
"coursier-scalaz-interop_2.10","71","0.001268196851015091"
"coursier-scalaz-interop_2.11","28","5.001339595764875E-4"
"coursier-scalaz-interop_2.12","2490","0.04447619989514351"
"coursier-scalaz-interop_sjs0.6_2.10","18","3.2151470077224076E-4"
"coursier-scalaz-interop_sjs0.6_2.11","26","4.644101136364043E-4"
"coursier-scalaz-interop_sjs0.6_2.12","28","5.001339595764875E-4"
"props","10","1.78619273356162E-4"
"coursier-core_2.11","19","3.393766237422824E-4"
"coursier-cats-interop_2.12","21","3.7510046968236566E-4"
"coursier-cats-interop_sjs0.6_2.11","12","2.143431338481605E-4"
"coursier-cats-interop_2.11","12","2.143431338481605E-4"
"coursier-core_sjs0.6_2.12","15","2.679289027582854E-4"
"coursier-core_2.12","683","0.012199696153402328"
"coursier-core_sjs0.6_2.11","13","2.3220505681820214E-4"
"coursier-cats-interop_sjs0.6_2.12","13","2.3220505681820214E-4"
"lm-coursier_2.12","307","0.005483611486852169"
