"coursier-cache-java-6_2.10","140","4.451991699170321E-4"
"coursier-cache-java-6_2.11","17","5.405989941209555E-5"
"coursier-cache_2.10","51811","0.16475866734981537"
"coursier-cache_2.11","8631","0.027446528896689415"
"coursier-cli-java-6_2.11","30","9.539982420392334E-5"
"coursier-cli_2.11","5637","0.017925625666975975"
"coursier-java-6_2.10","142","4.5155914267525077E-4"
"coursier-java-6_2.11","12","3.8159927498782054E-5"
"coursier-java-6_sjs0.6_2.10","13","4.133992115384899E-5"
"coursier-java-6_sjs0.6_2.11","19","6.041988672222942E-5"
"coursier_2.10","51790","0.16469189524650574"
"coursier_2.11","8689","0.027630968019366264"
"coursier_sjs0.6_2.10","352","0.0011193578829988837"
"coursier_sjs0.6_2.11","373","0.0011861377861350775"
"simple-web-server_2.10","13","4.133992115384899E-5"
"simple-web-server_2.11","10","3.179994018864818E-5"
"coursier-okhttp_2.10","326","0.001036678091622889"
"coursier-okhttp_2.11","1834","0.00583210913464427"
"http-server-java7_2.10","40","1.2719976075459272E-4"
"http-server-java7_2.11","160","5.087990430183709E-4"
"http-server_2.10","22","6.995986768743023E-5"
"http-server_2.11","21","6.67798740323633E-5"
"coursier-cache_2.12.0-RC2","5","1.589997009432409E-5"
"coursier-okhttp_2.12.0-RC2","9","2.8619946533581242E-5"
"coursier_2.12.0-RC2","6","1.9079963749391027E-5"
"coursier_sjs0.6_2.12.0-RC2","4","1.2719976439257152E-5"
"coursier-cache_2.12","59262","0.188452810049057"
"coursier-okhttp_2.12","273","8.681383915245533E-4"
"coursier_2.12","59264","0.18845917284488678"
"coursier_sjs0.6_2.12","285","9.062982862815261E-4"
"sbt-launcher_2.10","57","1.8125966016668826E-4"
"sbt-launcher_2.11","184","5.851188907399774E-4"
"sbt-launcher_2.12","56","1.780796592356637E-4"
"coursier-extra_2.10","12523","0.03982306644320488"
"coursier-extra_2.11","1762","0.0056031495332717896"
"coursier-extra_2.12","47576","0.1512914001941681"
"echo_2.10","13","4.133992115384899E-5"
"echo_2.11","15","4.769991210196167E-5"
"echo_2.12","13","4.133992115384899E-5"
"http-server_2.12","191","6.073788390494883E-4"
"echo","547","0.0017394567839801311"
"coursier-cli_2.12","174","5.533189396373928E-4"
"echo_native0.3_2.11","28","8.903982961783186E-5"
"coursier-fetch-js_sjs0.6_2.10","63","2.003396220970899E-4"
"coursier-fetch-js_sjs0.6_2.11","58","1.8443964654579759E-4"
"coursier-fetch-js_sjs0.6_2.12","61","1.93979634786956E-4"
"coursier-scalaz-interop_2.10","219","6.96418690495193E-4"
"coursier-scalaz-interop_2.11","59","1.8761964747682214E-4"
"coursier-scalaz-interop_2.12","1490","0.004738191142678261"
"coursier-scalaz-interop_sjs0.6_2.10","53","1.6853968554642051E-4"
"coursier-scalaz-interop_sjs0.6_2.11","57","1.8125966016668826E-4"
"coursier-scalaz-interop_sjs0.6_2.12","57","1.8125966016668826E-4"
"props","20","6.359988037729636E-5"
